VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2020-01-01 00:22:35,2020-01-01 00:30:57,N,1,41,116,1,1.77,8,0.5,0.5,0,0,,0.3,9.3,2,1,0
2,2020-01-01 00:21:51,2020-01-01 00:27:37,N,1,95,134,1,1.16,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1,0
2,2020-01-01 00:19:22,2020-01-01 00:19:25,N,5,192,264,1,.00,12,0,0,0,0,,0.3,12.3,1,2,0
2,2020-01-01 00:38:29,2020-01-01 00:50:53,N,1,42,151,1,2.31,11,0.5,0.5,2,0,,0.3,14.3,1,1,0
2,2020-01-01 00:58:55,2020-01-01 01:17:15,N,1,41,243,1,4.66,17,0.5,0.5,3.66,0,,0.3,21.96,1,1,0
2,2020-01-01 00:11:29,2020-01-01 00:18:45,N,1,244,243,1,1.38,7,0.5,0.5,2.49,0,,0.3,10.79,1,1,0
2,2020-01-01 00:22:05,2020-01-01 00:34:15,N,1,243,238,1,5.23,17,0.5,0.5,5.26,0,,0.3,26.31,1,1,2.75
2,2020-01-01 00:44:38,2020-01-01 00:56:11,N,1,166,243,1,3.54,12.5,0.5,0.5,0,0,,0.3,13.8,2,1,0
2,2020-01-01 00:58:27,2020-01-01 01:08:02,N,1,95,192,1,2.38,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,0
2,2020-01-01 00:45:05,2020-01-01 00:45:09,N,5,244,244,1,.00,7,0,0,0,0,,0.3,7.3,1,2,0
2,2020-01-01 00:23:52,2020-01-01 00:30:39,N,1,42,42,1,1.01,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,2020-01-01 00:31:50,2020-01-01 00:52:29,N,1,42,45,1,9.79,29.5,0.5,0.5,0,0,,0.3,33.55,2,1,2.75
2,2020-01-01 00:18:41,2020-01-01 00:25:19,N,1,49,25,1,1.29,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,2020-01-01 00:26:12,2020-01-01 00:29:12,N,1,25,33,1,.58,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1,0
2,2020-01-01 00:33:19,2020-01-01 00:36:46,N,1,25,25,1,.70,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
2,2020-01-01 00:42:52,2020-01-01 01:09:19,N,1,97,158,1,4.64,20,0.5,0.5,10,0,,0.3,34.05,1,1,2.75
2,2020-01-01 00:29:57,2020-01-01 00:36:20,N,1,152,166,1,.96,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,2020-01-01 00:42:17,2020-01-01 00:59:03,N,1,166,74,1,1.98,12,0.5,0.5,0,0,,0.3,13.3,2,1,0
2,2020-01-01 00:48:29,2020-01-01 01:20:40,N,1,166,87,1,10.04,32.5,0.5,0.5,0,0,,0.3,36.55,2,1,2.75
2,2020-01-01 00:14:30,2020-01-01 00:25:40,N,1,25,97,1,1.27,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
2,2020-01-01 00:28:30,2020-01-01 00:41:37,N,1,97,148,1,2.75,11.5,0.5,0.5,0,0,,0.3,15.55,2,1,2.75
2,2020-01-01 00:29:01,2020-01-01 00:29:18,N,1,33,33,1,.01,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,0
1,2020-01-01 00:03:33,2020-01-01 00:11:36,N,1,7,146,1,1.60,8,0.5,0.5,0,0,,0.3,9.3,2,1,0
1,2020-01-01 00:42:56,2020-01-01 00:47:45,N,1,7,7,1,1.00,5.5,0.5,0.5,10,0,,0.3,16.8,1,1,0
1,2020-01-01 00:57:18,2020-01-01 01:16:15,N,1,7,168,1,5.30,19,0.5,0.5,0,6.12,,0.3,26.42,1,1,0
2,2020-01-01 00:35:44,2020-01-01 00:56:05,N,1,181,256,2,3.71,17,0.5,0.5,1.83,0,,0.3,20.13,1,1,0
2,2020-01-01 00:15:03,2020-01-01 00:27:54,N,1,260,226,1,2.32,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,0
2,2020-01-01 00:29:58,2020-01-01 00:46:07,N,1,226,56,1,3.81,15,0.5,0.5,0,0,,0.3,16.3,2,1,0
2,2020-01-01 00:56:26,2020-01-01 01:23:55,N,1,82,53,1,5.33,21.5,0.5,0.5,0,0,,0.3,22.8,2,1,0
